Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901832,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",8,Weight in kilograms,36039,,,,36039,,19560068,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901832,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",8,Weight in kilograms,51390,,,,51390,,28596909,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1,No Quantity,0,,,,52627,,50315983,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1,No Quantity,0,,,,52634,,72882388,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901839,"Medical, surgical instruments and appliances; catheters, cannulae and the like",1,No Quantity,0,,,,50620,,69103826,,,2
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901841,"Dental instruments and appliances; dental drill engines, whether or not combined on a single base with other dental equipment",8,Weight in kilograms,87,,,,87,,21969,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901849,Dental instruments and appliances; other than dental drill engines,1,No Quantity,0,,,,4583,,2742108,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901849,Dental instruments and appliances; other than dental drill engines,1,No Quantity,0,,,,4458,,3328585,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901849,Dental instruments and appliances; other than dental drill engines,1,No Quantity,0,,,,5071,,3967415,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901850,Ophthalmic instruments and appliances,8,Weight in kilograms,257,,,,257,,102497,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901850,Ophthalmic instruments and appliances,8,Weight in kilograms,141,,,,141,,182685,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901850,Ophthalmic instruments and appliances,8,Weight in kilograms,119,,,,119,,116654,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",1,No Quantity,0,,,,8592,,2965205,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",1,No Quantity,0,,,,5310,,3736828,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901890,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",1,No Quantity,0,,,,4964,,3315941,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901910,Mechano-therapy appliances; massage apparatus and psychological aptitude-testing apparatus,8,Weight in kilograms,801,,,,801,,100134,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901910,Mechano-therapy appliances; massage apparatus and psychological aptitude-testing apparatus,8,Weight in kilograms,431,,,,431,,57646,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901910,Mechano-therapy appliances; massage apparatus and psychological aptitude-testing apparatus,8,Weight in kilograms,86,,,,86,,18092,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,Weight in kilograms,18087,,,,18087,,884539,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,Weight in kilograms,24791,,,,24791,,1028950,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,Weight in kilograms,21491,,,,21491,,1093548,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,Weight in kilograms,6724,,,,6724,,293681,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,Weight in kilograms,3333,,,,3333,,176397,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902000,Breathing appliances and gas masks; excluding protective masks having neither mechanical parts nor replaceable filters and excluding apparatus of item no. 9019.20,8,Weight in kilograms,2807,,,,2807,,151590,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902110,Orthopaedic or fracture appliances,8,Weight in kilograms,716,,,,716,,306057,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902110,Orthopaedic or fracture appliances,8,Weight in kilograms,2902,,,,2902,,1462428,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902110,Orthopaedic or fracture appliances,8,Weight in kilograms,3060,,,,3060,,2034855,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902129,Dental fittings; other than artificial teeth,8,Weight in kilograms,226,,,,226,,48667,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902129,Dental fittings; other than artificial teeth,8,Weight in kilograms,26,,,,26,,24267,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902129,Dental fittings; other than artificial teeth,8,Weight in kilograms,10,,,,10,,15954,,,6
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902139,Artificial parts of the body; excluding artificial joints,8,Weight in kilograms,701,,,,701,,5782169,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902139,Artificial parts of the body; excluding artificial joints,8,Weight in kilograms,543,,,,543,,4827017,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902139,Artificial parts of the body; excluding artificial joints,8,Weight in kilograms,702,,,,702,,4604659,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902140,Hearing aids (excluding parts and accessories),5,Number of items,67,,,,5,,10432,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902140,Hearing aids (excluding parts and accessories),5,Number of items,33,,,,1,,5981,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902190,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability",8,Weight in kilograms,8,,,,8,,107152,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902190,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability",8,Weight in kilograms,110,,,,110,,186812,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902190,"Appliances; worn, carried or implanted in the body, to compensate for a defect or disability",8,Weight in kilograms,30,,,,30,,16954,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",5,Number of items,14,,,,583,,55087,,,4
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",5,Number of items,3,,,,5085,,532983,,,4
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902214,"Apparatus based on the use of x-rays; including radiography or radiotherapy apparatus, for medical, surgical or veterinary uses, not dental uses, excluding computed tomography apparatus",5,Number of items,67,,,,1165,,122195,,,4
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",5,Number of items,6,,,,1083,,277675,,,2
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",5,Number of items,5,,,,1692,,164290,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902219,"Apparatus based on the use of x-rays, including radiography or radiotherapy apparatus; for other than medical, surgical, dental or veterinary uses",5,Number of items,5,,,,163,,169838,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902230,X-ray tubes,5,Number of items,0,,,,19,,16094,,,2
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902230,X-ray tubes,5,Number of items,0,,,,2,,4071,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902230,X-ray tubes,5,Number of items,0,,,,2,,4587,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",8,Weight in kilograms,20714,,,,20714,,15719107,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",8,Weight in kilograms,16546,,,,16546,,13035898,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902290,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",8,Weight in kilograms,15366,,,,15366,,13814557,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",8,Weight in kilograms,5183,,,,5183,,2024926,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",8,Weight in kilograms,5992,,,,5992,,970877,,,0
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902300,"Instruments, apparatus and models; designed for demonstrational purposes (in education or exhibitions), unsuitable for other uses",8,Weight in kilograms,4655,,,,4655,,715127,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",1,No Quantity,0,,,,112,,73384,,,2
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",1,No Quantity,0,,,,47,,21354,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",1,No Quantity,0,,,,70,,2678,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",1,No Quantity,0,,,,373,,437802,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",1,No Quantity,0,,,,176,,53656,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",1,No Quantity,0,,,,201,,79497,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",8,Weight in kilograms,65,,,,65,,72198,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",8,Weight in kilograms,499,,,,499,,55366,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",8,Weight in kilograms,57,,,,57,,59955,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",1,No Quantity,0,,,,449,,588530,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",1,No Quantity,0,,,,207,,267695,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902519,"Thermometers and pyrometers; (other than liquid filled, for direct reading), not combined with other instruments",1,No Quantity,0,,,,273,,294071,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",1,No Quantity,0,,,,25,,27838,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",1,No Quantity,0,,,,11,,12360,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902580,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments (excluding thermometers and barometers not combined with other instruments)",1,No Quantity,0,,,,13,,18890,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902590,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",8,Weight in kilograms,191,,,,191,,890380,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902590,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",8,Weight in kilograms,2688,,,,2688,,400180,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902590,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",8,Weight in kilograms,179,,,,179,,983280,,,0
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,1,No Quantity,0,,,,10348,,2256458,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,1,No Quantity,0,,,,5576,,1531748,,,2
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,1,No Quantity,0,,,,4019,,975619,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902620,Instruments and apparatus; for measuring or checking pressure,1,No Quantity,0,,,,331,,399959,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902620,Instruments and apparatus; for measuring or checking pressure,1,No Quantity,0,,,,234,,440889,,,6
H5,2019,2019,2019,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902620,Instruments and apparatus; for measuring or checking pressure,1,No Quantity,0,,,,459,,921884,,,2
H5,2017,2017,2017,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902680,"Instruments and apparatus; for measuring or checking variables of liquids or gases (excluding pressure or the flow and level of liquids and those of heading no. 9014, 9015, 9028 and 9032)",1,No Quantity,0,,,,110,,259084,,,0
H5,2018,2018,2018,6,1,1,Import,392,Japan,JPN,124,Canada,CAN,,,,,,,,902680,"Instruments and apparatus; for measuring or checking variables of liquids or gases (excluding pressure or the flow and level of liquids and those of heading no. 9014, 9015, 9028 and 9032)",1,No Quantity,0,,,,257,,234026,,,6
